tarih,saat,haftanin_gunu,tatil,sicaklik_C,yuk_MW
2025-07-09 10:00,10,2,0,24.2,766.9
2025-07-09 11:00,11,2,0,26.0,799.6
2025-07-09 12:00,12,2,0,27.3,855.9
2025-07-09 13:00,13,2,0,28.0,908.3
2025-07-09 14:00,14,2,0,26.9,930.9
2025-07-09 15:00,15,2,0,28.1,981.2
2025-07-09 16:00,16,2,0,27.6,979.4
2025-07-09 17:00,17,2,0,27.7,969.0
2025-07-09 18:00,18,2,0,26.6,914.0
2025-07-09 19:00,19,2,0,26.9,805.5
2025-07-09 20:00,20,2,0,26.1,700.5
2025-07-09 21:00,21,2,0,24.5,616.4
2025-07-09 22:00,22,2,0,22.2,478.9
2025-07-09 23:00,23,2,0,21.8,436.0
2025-07-10 00:00,0,3,0,20.1,408.8
2025-07-10 01:00,1,3,0,19.6,439.1
2025-07-10 02:00,2,3,0,19.7,475.2
2025-07-10 03:00,3,3,0,18.8,535.3
2025-07-10 04:00,4,3,0,19.5,605.0
2025-07-10 05:00,5,3,0,20.1,654.8
2025-07-10 06:00,6,3,0,20.4,697.4
2025-07-10 07:00,7,3,0,21.2,726.1
2025-07-10 08:00,8,3,0,22.5,736.2
2025-07-10 09:00,9,3,0,23.3,764.2
2025-07-10 10:00,10,3,0,24.8,796.1
2025-07-10 11:00,11,3,0,25.6,821.9
2025-07-10 12:00,12,3,0,26.5,879.8
2025-07-10 13:00,13,3,0,27.5,934.9
2025-07-10 14:00,14,3,0,28.5,968.9
2025-07-10 15:00,15,3,0,28.7,992.9
2025-07-10 16:00,16,3,0,28.9,998.7
2025-07-10 17:00,17,3,0,29.9,978.8
2025-07-10 18:00,18,3,0,29.5,917.7
2025-07-10 19:00,19,3,0,27.5,802.2
2025-07-10 20:00,20,3,0,27.3,713.4
2025-07-10 21:00,21,3,0,26.3,604.6
2025-07-10 22:00,22,3,0,25.7,517.9
2025-07-10 23:00,23,3,0,24.7,441.5
2025-07-11 00:00,0,4,0,24.0,397.6
2025-07-11 01:00,1,4,0,24.0,419.7
2025-07-11 02:00,2,4,0,23.8,487.3
2025-07-11 03:00,3,4,0,23.0,535.8
2025-07-11 04:00,4,4,0,23.8,605.4
2025-07-11 05:00,5,4,0,23.6,672.4
2025-07-11 06:00,6,4,0,24.7,719.3
2025-07-11 07:00,7,4,0,25.8,761.2
2025-07-11 08:00,8,4,0,26.6,773.9
2025-07-11 09:00,9,4,0,27.5,792.3
2025-07-11 10:00,10,4,0,27.5,811.5
2025-07-11 11:00,11,4,0,28.0,838.7
2025-07-11 12:00,12,4,0,30.7,898.6
2025-07-11 13:00,13,4,0,29.9,943.1
2025-07-11 14:00,14,4,0,30.9,969.0
2025-07-11 15:00,15,4,0,30.3,985.8
2025-07-11 16:00,16,4,0,29.8,987.6
2025-07-11 17:00,17,4,0,28.1,950.9
2025-07-11 18:00,18,4,0,26.7,879.1
2025-07-11 19:00,19,4,0,25.7,795.5
2025-07-11 20:00,20,4,0,25.0,693.2
2025-07-11 21:00,21,4,0,24.6,605.9
2025-07-11 22:00,22,4,0,24.4,507.7
2025-07-11 23:00,23,4,0,23.3,447.2
2025-07-12 00:00,0,5,0,22.0,368.6
2025-07-12 01:00,1,5,0,21.9,388.5
2025-07-12 02:00,2,5,0,21.6,450.1
2025-07-12 03:00,3,5,0,20.6,497.0
2025-07-12 04:00,4,5,0,21.9,550.7
2025-07-12 05:00,5,5,0,22.8,599.1
2025-07-12 06:00,6,5,0,24.2,642.0
2025-07-12 07:00,7,5,0,24.9,665.5
2025-07-12 08:00,8,5,0,25.4,689.4
2025-07-12 09:00,9,5,0,26.7,687.9
2025-07-12 10:00,10,5,0,27.4,714.8
2025-07-12 11:00,11,5,0,29.3,774.5
2025-07-12 12:00,12,5,0,29.8,806.0
2025-07-12 13:00,13,5,0,30.1,844.2
2025-07-12 14:00,14,5,0,31.2,883.6
2025-07-12 15:00,15,5,0,32.0,934.9
2025-07-12 16:00,16,5,0,32.0,940.4
2025-07-12 17:00,17,5,0,32.1,894.3
2025-07-12 18:00,18,5,0,31.6,835.0
2025-07-12 19:00,19,5,0,30.2,740.3
2025-07-12 20:00,20,5,0,29.8,653.3
2025-07-12 21:00,21,5,0,27.9,547.9
2025-07-12 22:00,22,5,0,26.7,483.6
2025-07-12 23:00,23,5,0,25.4,425.0
2025-07-13 00:00,0,6,0,24.1,360.7
2025-07-13 01:00,1,6,0,22.9,373.1
2025-07-13 02:00,2,6,0,22.4,405.9
2025-07-13 03:00,3,6,0,21.8,455.9
2025-07-13 04:00,4,6,0,21.8,496.9
2025-07-13 05:00,5,6,0,21.8,534.2
2025-07-13 06:00,6,6,0,21.9,549.7
2025-07-13 07:00,7,6,0,22.4,583.8
2025-07-13 08:00,8,6,0,23.6,606.0
2025-07-13 09:00,9,6,0,24.5,617.3
2025-07-13 10:00,10,6,0,24.9,651.9
2025-07-13 11:00,11,6,0,25.5,671.4
2025-07-13 12:00,12,6,0,25.6,723.9
2025-07-13 13:00,13,6,0,26.0,761.7
2025-07-13 14:00,14,6,0,26.5,812.3
2025-07-13 15:00,15,6,0,26.4,829.9
2025-07-13 16:00,16,6,0,26.2,824.7
2025-07-13 17:00,17,6,0,26.5,791.7
2025-07-13 18:00,18,6,0,25.6,736.4
2025-07-13 19:00,19,6,0,25.0,672.4
2025-07-13 20:00,20,6,0,23.6,564.6
2025-07-13 21:00,21,6,0,23.4,493.7
2025-07-13 22:00,22,6,0,22.3,414.0
2025-07-13 23:00,23,6,0,21.3,370.5
2025-07-14 00:00,0,0,0,20.0,419.6
2025-07-14 01:00,1,0,0,19.8,441.2
2025-07-14 02:00,2,0,0,19.9,455.0
2025-07-14 03:00,3,0,0,20.6,527.5
2025-07-14 04:00,4,0,0,20.3,584.7
2025-07-14 05:00,5,0,0,21.0,639.6
2025-07-14 06:00,6,0,0,20.5,679.6
2025-07-14 07:00,7,0,0,20.5,707.3
2025-07-14 08:00,8,0,0,22.2,725.6
2025-07-14 09:00,9,0,0,24.0,745.6
2025-07-14 10:00,10,0,0,25.0,764.4
2025-07-14 11:00,11,0,0,26.0,809.6
2025-07-14 12:00,12,0,0,28.3,877.5
2025-07-14 13:00,13,0,0,29.3,940.4
2025-07-14 14:00,14,0,0,30.3,997.4
2025-07-14 15:00,15,0,0,30.7,1008.7
2025-07-14 16:00,16,0,0,30.4,1023.1
2025-07-14 17:00,17,0,0,29.2,968.7
2025-07-14 18:00,18,0,0,28.8,912.5
2025-07-14 19:00,19,0,0,27.9,811.6
2025-07-14 20:00,20,0,0,26.9,705.2
2025-07-14 21:00,21,0,0,26.1,603.3
2025-07-14 22:00,22,0,0,25.0,519.1
2025-07-14 23:00,23,0,0,24.9,459.0
2025-07-15 00:00,0,1,1,23.3,366.0
2025-07-15 01:00,1,1,1,22.9,370.1
2025-07-15 02:00,2,1,1,21.9,397.0
2025-07-15 03:00,3,1,1,21.5,444.0
2025-07-15 04:00,4,1,1,20.8,488.5
2025-07-15 05:00,5,1,1,21.2,523.8
2025-07-15 06:00,6,1,1,22.4,566.9
2025-07-15 07:00,7,1,1,23.5,596.7
2025-07-15 08:00,8,1,1,24.3,612.3
2025-07-15 09:00,9,1,1,26.3,643.1
2025-07-15 10:00,10,1,1,26.7,664.7
2025-07-15 11:00,11,1,1,28.6,696.3
2025-07-15 12:00,12,1,1,29.2,731.6
2025-07-15 13:00,13,1,1,30.5,783.7
2025-07-15 14:00,14,1,1,30.8,825.9
2025-07-15 15:00,15,1,1,30.6,854.5
2025-07-15 16:00,16,1,1,31.4,874.3
2025-07-15 17:00,17,1,1,30.5,830.6
2025-07-15 18:00,18,1,1,30.0,768.1
2025-07-15 19:00,19,1,1,29.5,709.1
2025-07-15 20:00,20,1,1,29.1,606.8
2025-07-15 21:00,21,1,1,27.4,509.7
2025-07-15 22:00,22,1,1,26.8,433.8
2025-07-15 23:00,23,1,1,25.0,367.4
2025-07-16 00:00,0,2,0,24.2,435.2
2025-07-16 01:00,1,2,0,23.9,456.5
2025-07-16 02:00,2,2,0,23.7,491.7
2025-07-16 03:00,3,2,0,23.6,567.3
2025-07-16 04:00,4,2,0,23.6,631.3
2025-07-16 05:00,5,2,0,24.2,677.6
2025-07-16 06:00,6,2,0,24.3,706.9
2025-07-16 07:00,7,2,0,25.8,748.7
2025-07-16 08:00,8,2,0,27.3,763.9
2025-07-16 09:00,9,2,0,28.2,789.3
2025-07-16 10:00,10,2,0,29.6,814.6
2025-07-16 11:00,11,2,0,30.2,854.4
2025-07-16 12:00,12,2,0,31.2,914.7
2025-07-16 13:00,13,2,0,31.4,945.9
2025-07-16 14:00,14,2,0,32.0,996.3
2025-07-16 15:00,15,2,0,32.4,1020.0
2025-07-16 16:00,16,2,0,32.1,1034.6
2025-07-16 17:00,17,2,0,30.6,989.4
2025-07-16 18:00,18,2,0,30.8,918.3
2025-07-16 19:00,19,2,0,30.3,844.8
2025-07-16 20:00,20,2,0,29.7,739.9
2025-07-16 21:00,21,2,0,29.1,644.1
2025-07-16 22:00,22,2,0,28.0,532.9
2025-07-16 23:00,23,2,0,27.3,481.4
2025-07-17 00:00,0,3,0,26.7,471.9
2025-07-17 01:00,1,3,0,25.1,452.1
2025-07-17 02:00,2,3,0,24.0,482.3
2025-07-17 03:00,3,3,0,22.8,534.5
2025-07-17 04:00,4,3,0,22.3,571.4
2025-07-17 05:00,5,3,0,22.2,622.0
2025-07-17 06:00,6,3,0,22.3,661.0
2025-07-17 07:00,7,3,0,21.7,674.7
2025-07-17 08:00,8,3,0,22.5,694.9
2025-07-17 09:00,9,3,0,22.9,721.3
2025-07-17 10:00,10,3,0,23.0,742.7
2025-07-17 11:00,11,3,0,24.2,775.8
2025-07-17 12:00,12,3,0,25.7,828.4
2025-07-17 13:00,13,3,0,27.0,884.7
2025-07-17 14:00,14,3,0,27.8,938.3
2025-07-17 15:00,15,3,0,28.4,974.3
2025-07-17 16:00,16,3,0,29.7,988.8
2025-07-17 17:00,17,3,0,28.7,950.5
2025-07-17 18:00,18,3,0,28.6,883.5
2025-07-17 19:00,19,3,0,27.3,782.4
2025-07-17 20:00,20,3,0,26.7,684.3
2025-07-17 21:00,21,3,0,25.5,565.8
2025-07-17 22:00,22,3,0,24.6,481.6
2025-07-17 23:00,23,3,0,23.5,414.8
2025-07-18 00:00,0,4,0,22.3,397.8
2025-07-18 01:00,1,4,0,21.1,411.5
2025-07-18 02:00,2,4,0,21.4,464.8
2025-07-18 03:00,3,4,0,21.7,526.9
2025-07-18 04:00,4,4,0,22.3,595.9
2025-07-18 05:00,5,4,0,22.6,652.3
2025-07-18 06:00,6,4,0,22.3,694.7
2025-07-18 07:00,7,4,0,23.0,726.6
2025-07-18 08:00,8,4,0,24.6,754.7
2025-07-18 09:00,9,4,0,24.7,766.9
2025-07-18 10:00,10,4,0,26.3,771.4
2025-07-18 11:00,11,4,0,27.7,801.5
2025-07-18 12:00,12,4,0,28.4,844.0
2025-07-18 13:00,13,4,0,28.5,910.2
2025-07-18 14:00,14,4,0,29.6,954.4
2025-07-18 15:00,15,4,0,28.8,989.5
2025-07-18 16:00,16,4,0,28.4,996.4
2025-07-18 17:00,17,4,0,27.6,963.5
2025-07-18 18:00,18,4,0,26.9,903.7
2025-07-18 19:00,19,4,0,26.3,804.6
2025-07-18 20:00,20,4,0,25.4,699.0
2025-07-18 21:00,21,4,0,23.8,591.3
2025-07-18 22:00,22,4,0,22.4,501.8
2025-07-18 23:00,23,4,0,21.5,450.8
2025-07-19 00:00,0,5,0,20.9,394.1
2025-07-19 01:00,1,5,0,21.6,414.5
2025-07-19 02:00,2,5,0,22.1,445.8
2025-07-19 03:00,3,5,0,21.9,504.6
2025-07-19 04:00,4,5,0,22.2,546.5
2025-07-19 05:00,5,5,0,23.1,620.1
2025-07-19 06:00,6,5,0,24.1,648.3
2025-07-19 07:00,7,5,0,24.9,677.2
2025-07-19 08:00,8,5,0,26.3,696.1
2025-07-19 09:00,9,5,0,27.4,712.3
2025-07-19 10:00,10,5,0,27.7,741.2
2025-07-19 11:00,11,5,0,27.2,763.9
2025-07-19 12:00,12,5,0,26.9,798.4
2025-07-19 13:00,13,5,0,26.9,823.0
2025-07-19 14:00,14,5,0,26.9,866.1
2025-07-19 15:00,15,5,0,26.9,882.1
2025-07-19 16:00,16,5,0,27.3,898.5
2025-07-19 17:00,17,5,0,26.2,842.4
2025-07-19 18:00,18,5,0,24.6,785.9
2025-07-19 19:00,19,5,0,23.9,692.4
2025-07-19 20:00,20,5,0,22.9,600.5
2025-07-19 21:00,21,5,0,21.5,498.9
2025-07-19 22:00,22,5,0,20.2,425.1
2025-07-19 23:00,23,5,0,17.6,383.8
2025-07-20 00:00,0,6,0,16.2,371.8
2025-07-20 01:00,1,6,0,16.0,369.7
2025-07-20 02:00,2,6,0,16.0,401.0
2025-07-20 03:00,3,6,0,17.0,446.9
2025-07-20 04:00,4,6,0,17.8,490.5
2025-07-20 05:00,5,6,0,18.1,541.2
2025-07-20 06:00,6,6,0,18.0,578.8
2025-07-20 07:00,7,6,0,18.7,589.4
2025-07-20 08:00,8,6,0,20.2,623.6
2025-07-20 09:00,9,6,0,22.1,629.1
2025-07-20 10:00,10,6,0,25.0,681.4
2025-07-20 11:00,11,6,0,27.4,731.6
2025-07-20 12:00,12,6,0,28.8,768.2
2025-07-20 13:00,13,6,0,29.4,816.0
2025-07-20 14:00,14,6,0,29.4,855.0
2025-07-20 15:00,15,6,0,29.3,885.1
2025-07-20 16:00,16,6,0,27.9,834.8
2025-07-20 17:00,17,6,0,27.7,818.5
2025-07-20 18:00,18,6,0,26.8,770.6
2025-07-20 19:00,19,6,0,25.5,677.3
2025-07-20 20:00,20,6,0,24.5,599.3
2025-07-20 21:00,21,6,0,23.3,493.1
2025-07-20 22:00,22,6,0,21.7,413.8
2025-07-20 23:00,23,6,0,21.1,354.9
2025-07-21 00:00,0,0,0,20.5,408.5
2025-07-21 01:00,1,0,0,20.0,423.4
2025-07-21 02:00,2,0,0,20.5,472.4
2025-07-21 03:00,3,0,0,21.1,513.8
2025-07-21 04:00,4,0,0,21.2,595.3
2025-07-21 05:00,5,0,0,21.0,662.4
2025-07-21 06:00,6,0,0,20.8,690.0
2025-07-21 07:00,7,0,0,21.9,697.8
2025-07-21 08:00,8,0,0,22.8,734.1
2025-07-21 09:00,9,0,0,24.7,767.1
2025-07-21 10:00,10,0,0,25.4,790.7
2025-07-21 11:00,11,0,0,26.8,835.3
2025-07-21 12:00,12,0,0,27.3,884.4
2025-07-21 13:00,13,0,0,27.8,913.3
2025-07-21 14:00,14,0,0,29.1,981.9
2025-07-21 15:00,15,0,0,29.1,1001.6
2025-07-21 16:00,16,0,0,28.7,1005.0
2025-07-21 17:00,17,0,0,28.4,973.3
2025-07-21 18:00,18,0,0,29.3,914.6
2025-07-21 19:00,19,0,0,27.8,807.1
2025-07-21 20:00,20,0,0,27.1,721.4
2025-07-21 21:00,21,0,0,25.0,604.3
2025-07-21 22:00,22,0,0,23.8,473.7
2025-07-21 23:00,23,0,0,23.0,429.4
2025-07-22 00:00,0,1,0,22.4,418.9
2025-07-22 01:00,1,1,0,22.6,435.0
2025-07-22 02:00,2,1,0,21.4,485.0
2025-07-22 03:00,3,1,0,20.5,549.9
2025-07-22 04:00,4,1,0,20.6,625.2
2025-07-22 05:00,5,1,0,21.0,681.0
2025-07-22 06:00,6,1,0,21.5,724.6
2025-07-22 07:00,7,1,0,22.1,737.5
2025-07-22 08:00,8,1,0,22.6,751.1
2025-07-22 09:00,9,1,0,23.9,758.8
2025-07-22 10:00,10,1,0,24.6,779.6
2025-07-22 11:00,11,1,0,25.3,815.8
2025-07-22 12:00,12,1,0,26.9,848.8
2025-07-22 13:00,13,1,0,28.1,914.1
2025-07-22 14:00,14,1,0,28.8,970.2
2025-07-22 15:00,15,1,0,29.3,1005.7
2025-07-22 16:00,16,1,0,29.6,1033.6
2025-07-22 17:00,17,1,0,30.4,1007.6
2025-07-22 18:00,18,1,0,29.9,942.0
2025-07-22 19:00,19,1,0,28.8,832.9
2025-07-22 20:00,20,1,0,27.7,719.7
2025-07-22 21:00,21,1,0,26.8,600.5
2025-07-22 22:00,22,1,0,25.2,499.3
2025-07-22 23:00,23,1,0,24.1,446.8
2025-07-23 00:00,0,2,0,22.5,408.2
2025-07-23 01:00,1,2,0,21.6,439.4
2025-07-23 02:00,2,2,0,21.3,484.2
2025-07-23 03:00,3,2,0,21.2,552.4
2025-07-23 04:00,4,2,0,20.4,596.1
2025-07-23 05:00,5,2,0,20.1,670.4
2025-07-23 06:00,6,2,0,20.3,691.9
2025-07-23 07:00,7,2,0,21.2,705.3
2025-07-23 08:00,8,2,0,21.3,705.1
2025-07-23 09:00,9,2,0,21.1,704.3
2025-07-23 10:00,10,2,0,22.1,737.5
2025-07-23 11:00,11,2,0,23.5,791.1
2025-07-23 12:00,12,2,0,25.1,836.3
2025-07-23 13:00,13,2,0,26.1,887.1
2025-07-23 14:00,14,2,0,26.8,937.2
2025-07-23 15:00,15,2,0,27.1,966.9
2025-07-23 16:00,16,2,0,27.5,976.5
2025-07-23 17:00,17,2,0,27.0,937.3
2025-07-23 18:00,18,2,0,26.1,859.4
2025-07-23 19:00,19,2,0,24.6,754.8
2025-07-23 20:00,20,2,0,23.1,635.4
2025-07-23 21:00,21,2,0,21.7,537.7
2025-07-23 22:00,22,2,0,19.9,468.3
2025-07-23 23:00,23,2,0,19.1,411.4
2025-07-24 00:00,0,3,0,18.7,399.9
2025-07-24 01:00,1,3,0,17.6,423.7
2025-07-24 02:00,2,3,0,17.6,453.5
2025-07-24 03:00,3,3,0,17.3,510.0
2025-07-24 04:00,4,3,0,18.5,579.0
2025-07-24 05:00,5,3,0,18.6,641.7
2025-07-24 06:00,6,3,0,19.3,665.0
2025-07-24 07:00,7,3,0,20.4,710.8
2025-07-24 08:00,8,3,0,21.8,727.7
2025-07-24 09:00,9,3,0,23.6,753.4
2025-07-24 10:00,10,3,0,24.7,795.0
2025-07-24 11:00,11,3,0,27.2,850.9
2025-07-24 12:00,12,3,0,27.7,880.3
2025-07-24 13:00,13,3,0,28.2,934.5
2025-07-24 14:00,14,3,0,29.7,988.7
2025-07-24 15:00,15,3,0,29.7,991.7
2025-07-24 16:00,16,3,0,29.4,1002.8
2025-07-24 17:00,17,3,0,29.3,963.6
2025-07-24 18:00,18,3,0,28.0,909.4
2025-07-24 19:00,19,3,0,27.8,812.6
2025-07-24 20:00,20,3,0,26.2,716.3
2025-07-24 21:00,21,3,0,24.2,604.6
2025-07-24 22:00,22,3,0,22.6,496.8
2025-07-24 23:00,23,3,0,21.8,447.4
2025-07-25 00:00,0,4,0,21.5,428.3
2025-07-25 01:00,1,4,0,21.3,446.0
2025-07-25 02:00,2,4,0,21.5,498.2
2025-07-25 03:00,3,4,0,21.2,546.4
2025-07-25 04:00,4,4,0,20.9,605.5
2025-07-25 05:00,5,4,0,21.9,678.1
2025-07-25 06:00,6,4,0,21.5,702.1
2025-07-25 07:00,7,4,0,22.4,738.2
2025-07-25 08:00,8,4,0,23.2,755.2
2025-07-25 09:00,9,4,0,24.3,764.8
2025-07-25 10:00,10,4,0,24.0,774.4
2025-07-25 11:00,11,4,0,24.4,822.3
2025-07-25 12:00,12,4,0,25.2,861.9
2025-07-25 13:00,13,4,0,25.8,922.8
2025-07-25 14:00,14,4,0,24.9,957.8
2025-07-25 15:00,15,4,0,25.4,1004.3
2025-07-25 16:00,16,4,0,25.6,989.0
2025-07-25 17:00,17,4,0,25.2,969.6
2025-07-25 18:00,18,4,0,24.2,888.7
2025-07-25 19:00,19,4,0,23.1,805.5
2025-07-25 20:00,20,4,0,23.5,708.7
2025-07-25 21:00,21,4,0,22.4,613.9
2025-07-25 22:00,22,4,0,21.4,534.2
2025-07-25 23:00,23,4,0,21.4,482.0
2025-07-26 00:00,0,5,0,20.9,413.9
2025-07-26 01:00,1,5,0,20.2,419.0
2025-07-26 02:00,2,5,0,18.8,440.9
2025-07-26 03:00,3,5,0,19.1,502.3
2025-07-26 04:00,4,5,0,18.5,551.5
2025-07-26 05:00,5,5,0,18.4,588.7
2025-07-26 06:00,6,5,0,19.5,609.6
2025-07-26 07:00,7,5,0,20.3,633.0
2025-07-26 08:00,8,5,0,20.8,664.2
2025-07-26 09:00,9,5,0,22.2,671.3
2025-07-26 10:00,10,5,0,24.1,705.6
2025-07-26 11:00,11,5,0,25.4,739.2
2025-07-26 12:00,12,5,0,26.4,783.9
2025-07-26 13:00,13,5,0,26.8,820.0
2025-07-26 14:00,14,5,0,27.6,877.6
2025-07-26 15:00,15,5,0,28.2,903.8
2025-07-26 16:00,16,5,0,27.3,904.5
2025-07-26 17:00,17,5,0,27.6,881.3
2025-07-26 18:00,18,5,0,25.7,808.6
2025-07-26 19:00,19,5,0,25.4,734.8
2025-07-26 20:00,20,5,0,24.0,628.6
2025-07-26 21:00,21,5,0,22.7,525.1
2025-07-26 22:00,22,5,0,22.3,461.3
2025-07-26 23:00,23,5,0,21.9,411.9
2025-07-27 00:00,0,6,0,21.1,354.2
2025-07-27 01:00,1,6,0,20.1,368.5
2025-07-27 02:00,2,6,0,19.5,428.5
2025-07-27 03:00,3,6,0,20.1,473.7
2025-07-27 04:00,4,6,0,19.7,523.3
2025-07-27 05:00,5,6,0,19.2,574.2
2025-07-27 06:00,6,6,0,19.8,609.6
2025-07-27 07:00,7,6,0,20.8,626.0
2025-07-27 08:00,8,6,0,21.6,640.4
2025-07-27 09:00,9,6,0,21.6,635.9
2025-07-27 10:00,10,6,0,23.2,677.7
2025-07-27 11:00,11,6,0,23.6,695.9
2025-07-27 12:00,12,6,0,24.0,744.2
2025-07-27 13:00,13,6,0,25.3,779.0
2025-07-27 14:00,14,6,0,25.7,807.5
2025-07-27 15:00,15,6,0,25.2,831.5
2025-07-27 16:00,16,6,0,25.5,854.1
2025-07-27 17:00,17,6,0,25.1,824.3
2025-07-27 18:00,18,6,0,25.0,770.0
2025-07-27 19:00,19,6,0,24.7,704.0
2025-07-27 20:00,20,6,0,25.1,623.2
2025-07-27 21:00,21,6,0,24.5,535.5
2025-07-27 22:00,22,6,0,24.2,447.1
2025-07-27 23:00,23,6,0,23.1,391.0
2025-07-28 00:00,0,0,0,22.2,434.8
2025-07-28 01:00,1,0,0,21.2,460.5
2025-07-28 02:00,2,0,0,20.7,499.2
2025-07-28 03:00,3,0,0,20.6,552.4
2025-07-28 04:00,4,0,0,20.9,609.4
2025-07-28 05:00,5,0,0,19.9,650.3
2025-07-28 06:00,6,0,0,20.7,693.1
2025-07-28 07:00,7,0,0,21.1,702.3
2025-07-28 08:00,8,0,0,22.9,749.8
2025-07-28 09:00,9,0,0,23.3,759.7
2025-07-28 10:00,10,0,0,24.1,804.2
2025-07-28 11:00,11,0,0,24.6,837.1
2025-07-28 12:00,12,0,0,25.8,888.6
2025-07-28 13:00,13,0,0,25.9,934.2
2025-07-28 14:00,14,0,0,25.6,956.8
2025-07-28 15:00,15,0,0,25.3,973.2
2025-07-28 16:00,16,0,0,25.3,977.7
2025-07-28 17:00,17,0,0,24.9,941.5
2025-07-28 18:00,18,0,0,23.6,832.6
2025-07-28 19:00,19,0,0,21.5,759.9
2025-07-28 20:00,20,0,0,20.9,659.1
2025-07-28 21:00,21,0,0,20.3,570.1
2025-07-28 22:00,22,0,0,18.5,480.9
2025-07-28 23:00,23,0,0,17.5,454.7
2025-07-29 00:00,0,1,0,16.7,421.3
2025-07-29 01:00,1,1,0,15.6,446.9
2025-07-29 02:00,2,1,0,15.1,495.1
2025-07-29 03:00,3,1,0,13.8,553.7
2025-07-29 04:00,4,1,0,13.4,609.8
2025-07-29 05:00,5,1,0,13.8,653.0
2025-07-29 06:00,6,1,0,14.1,695.0
2025-07-29 07:00,7,1,0,15.5,730.3
2025-07-29 08:00,8,1,0,16.8,749.7
2025-07-29 09:00,9,1,0,17.9,748.1
2025-07-29 10:00,10,1,0,19.2,763.6
2025-07-29 11:00,11,1,0,20.8,780.9
2025-07-29 12:00,12,1,0,21.6,826.6
2025-07-29 13:00,13,1,0,22.8,885.8
2025-07-29 14:00,14,1,0,23.4,936.2
2025-07-29 15:00,15,1,0,24.0,955.5
2025-07-29 16:00,16,1,0,23.2,960.3
2025-07-29 17:00,17,1,0,22.2,915.2
2025-07-29 18:00,18,1,0,21.7,843.6
2025-07-29 19:00,19,1,0,20.2,767.3
2025-07-29 20:00,20,1,0,19.6,679.9
2025-07-29 21:00,21,1,0,18.6,586.8
2025-07-29 22:00,22,1,0,17.6,509.4
2025-07-29 23:00,23,1,0,17.7,458.7
2025-07-30 00:00,0,2,0,15.6,431.5
2025-07-30 01:00,1,2,0,15.7,445.9
2025-07-30 02:00,2,2,0,15.5,489.2
2025-07-30 03:00,3,2,0,16.3,547.8
2025-07-30 04:00,4,2,0,16.0,619.3
2025-07-30 05:00,5,2,0,15.6,673.7
2025-07-30 06:00,6,2,0,16.0,705.1
2025-07-30 07:00,7,2,0,16.5,718.9
2025-07-30 08:00,8,2,0,18.0,730.7
2025-07-30 09:00,9,2,0,18.8,732.3
2025-07-30 10:00,10,2,0,19.9,746.1
2025-07-30 11:00,11,2,0,21.0,792.0
2025-07-30 12:00,12,2,0,21.9,825.9
2025-07-30 13:00,13,2,0,22.6,884.3
2025-07-30 14:00,14,2,0,22.7,925.4
2025-07-30 15:00,15,2,0,22.9,965.6
2025-07-30 16:00,16,2,0,23.4,983.9
2025-07-30 17:00,17,2,0,23.4,951.0
2025-07-30 18:00,18,2,0,22.6,877.0
2025-07-30 19:00,19,2,0,21.9,777.6
2025-07-30 20:00,20,2,0,21.6,677.5
2025-07-30 21:00,21,2,0,19.4,580.0
2025-07-30 22:00,22,2,0,18.0,502.2
2025-07-30 23:00,23,2,0,17.1,445.3
2025-07-31 00:00,0,3,0,16.1,426.3
2025-07-31 01:00,1,3,0,16.2,437.1
2025-07-31 02:00,2,3,0,15.8,469.5
2025-07-31 03:00,3,3,0,15.6,536.1
2025-07-31 04:00,4,3,0,14.8,587.0
2025-07-31 05:00,5,3,0,16.5,651.1
2025-07-31 06:00,6,3,0,17.5,677.6
2025-07-31 07:00,7,3,0,17.4,716.8
2025-07-31 08:00,8,3,0,18.1,731.7
2025-07-31 09:00,9,3,0,18.5,733.8
2025-07-31 10:00,10,3,0,20.5,758.7
2025-07-31 11:00,11,3,0,21.5,778.8
2025-07-31 12:00,12,3,0,22.5,826.0
2025-07-31 13:00,13,3,0,22.6,875.0
2025-07-31 14:00,14,3,0,20.9,893.8
2025-07-31 15:00,15,3,0,21.3,946.3
2025-07-31 16:00,16,3,0,20.9,936.7
2025-07-31 17:00,17,3,0,20.5,921.0
2025-07-31 18:00,18,3,0,19.6,878.4
2025-07-31 19:00,19,3,0,18.6,796.3
2025-07-31 20:00,20,3,0,17.3,700.3
2025-07-31 21:00,21,3,0,16.4,608.4
2025-07-31 22:00,22,3,0,15.5,536.8
2025-07-31 23:00,23,3,0,15.3,494.4
2025-08-01 00:00,0,4,0,15.0,468.7
2025-08-01 01:00,1,4,0,14.2,473.9
2025-08-01 02:00,2,4,0,13.4,518.9
2025-08-01 03:00,3,4,0,14.7,553.1
2025-08-01 04:00,4,4,0,14.9,630.4
2025-08-01 05:00,5,4,0,16.4,676.8
2025-08-01 06:00,6,4,0,18.8,717.1
2025-08-01 07:00,7,4,0,19.8,728.7
2025-08-01 08:00,8,4,0,20.0,759.6
2025-08-01 09:00,9,4,0,19.8,765.7
2025-08-01 10:00,10,4,0,20.9,772.7
2025-08-01 11:00,11,4,0,22.3,812.3
2025-08-01 12:00,12,4,0,22.3,849.8
2025-08-01 13:00,13,4,0,22.0,888.0
2025-08-01 14:00,14,4,0,22.4,925.1
2025-08-01 15:00,15,4,0,22.1,960.7
